Drug1_ID,Drug2_ID,CSS,Synergy_ZIP,Synergy_Bliss,Synergy_Loewe,Synergy_HSA,Drug1,Drug2,Y
BORTEZOMIB,GELDANAMYCIN,56.20462500000001,1.6692231615319273,1.7695897114903911,-8.495999944339705,1.3444353158102715,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CC1=CC(C)C(O)C(CC(C)CC2=C(OC)C(=O)C=C(NC(=O)C(C)=CC=CC(OC)C1OC(N)=O)C2=O)OC,-36.8574147317
BORTEZOMIB,GELDANAMYCIN,59.085125,1.9697705932080904,-0.7436767035510802,-1.5796899543207596,2.167135370641192,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CC1=CC(C)C(O)C(CC(C)CC2=C(OC)C(=O)C=C(NC(=O)C(C)=CC=CC(OC)C1OC(N)=O)C2=O)OC,-45.5218456814
BORTEZOMIB,MK-8669,29.304125000000003,0.5559987244573608,-1.4497699994503055,-16.1933624493556,-1.2382395180583787,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CC1=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CC1OC)CCC2C)C(C)CC1CC(OC)C(CC1)OP(C)(C)=O,1.5923937068
BORTEZOMIB,MK-8669,46.083125,-1.905920177928312,-0.484288301692403,-1.0527487642023297,0.4671586910512101,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CC1=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CC1OC)CCC2C)C(C)CC1CC(OC)C(CC1)OP(C)(C)=O,-16.902331221300003
BORTEZOMIB,MK-8669,58.330875000000006,-0.0954652174555312,0.751028562627402,0.0076461912513287,2.59418320106547,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CC1=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CC1OC)CCC2C)C(C)CC1CC(OC)C(CC1)OP(C)(C)=O,7.3837913848
BORTEZOMIB,MK-8669,49.845625000000005,0.9559134254584696,2.776056892074009,2.5103908137227,4.34574360167678,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CC1=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CC1OC)CCC2C)C(C)CC1CC(OC)C(CC1)OP(C)(C)=O,2.0388937855
BORTEZOMIB,MK-8669,37.443125,-3.634873066724848,-3.0248221847849903,-3.17241119480048,-0.9174394239345266,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CC1=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CC1OC)CCC2C)C(C)CC1CC(OC)C(CC1)OP(C)(C)=O,-13.513874525
BORTEZOMIB,MK-8776,49.2555,0.2401216545364559,0.1320892340411202,-2.39017415305281,0.881966603310279,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,C[n]1cc(c[n]1)-c1c[n][n]2c(N)c(Br)c([n]c21)C1CNCCC1,2.4904364119
BORTEZOMIB,MK-8776,46.987,0.0072417221519734,-0.4136481765447668,-2.97702155762326,0.4063275135654727,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,C[n]1cc(c[n]1)-c1c[n][n]2c(N)c(Br)c([n]c21)C1CNCCC1,-18.4238795993
BORTEZOMIB,MK-8776,66.44924999999999,-0.5480724037677843,-3.2397078667187498,-6.481413529941337,-0.9850842364345274,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,C[n]1cc(c[n]1)-c1c[n][n]2c(N)c(Br)c([n]c21)C1CNCCC1,-18.1012990246
BORTEZOMIB,MK-8776,56.85925,0.5957627126671168,0.9328385115793012,-2.9258063907379905,1.9447148628337,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,C[n]1cc(c[n]1)-c1c[n][n]2c(N)c(Br)c([n]c21)C1CNCCC1,-15.3305189054
BORTEZOMIB,MK-8776,44.010125,-3.493721425099679,-2.1586924829343674,-5.3597651504704,-0.7661977178049886,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,C[n]1cc(c[n]1)-c1c[n][n]2c(N)c(Br)c([n]c21)C1CNCCC1,-14.2208113352
BORTEZOMIB,SORAFENIB,77.41875,1.613190200829325,0.959693542470235,-4.278105519593503,2.231529085015626,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CNC(=O)c1cc(cc[n]1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,-4.8966532565
BORTEZOMIB,SORAFENIB,69.289625,-0.5009939522733784,-0.7447884058734588,-6.17339667152442,0.1162632100156095,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CNC(=O)c1cc(cc[n]1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,-14.2436971925
BORTEZOMIB,SORAFENIB,70.084125,0.9793062957939784,0.9907151533626498,-3.569557684417052,3.237882460015611,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CNC(=O)c1cc(cc[n]1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,-10.4990945232
BORTEZOMIB,SORAFENIB,63.259375000000006,2.6896784030826737,1.3078839567163971,-10.788115145779823,-2.2345544455603568,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CNC(=O)c1cc(cc[n]1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,-27.5087581831
BORTEZOMIB,SORAFENIB,67.467,2.6072739100750133,1.9640819417854027,-3.1559472472563743,4.168919565679889,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,CNC(=O)c1cc(cc[n]1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,-11.401044960899998
CYCLOPHOSPHAMIDE,ABT-888,10.034375,3.85667097726848,8.373686328334214,9.50846132356018,9.01826482844598,O=P1(NCCCO1)N(CCCl)CCCl,CC1(CCCN1)c1[nH]c2cccc(C(N)=O)c2[n]1,16.800850858900002
CYCLOPHOSPHAMIDE,ABT-888,-0.394625,8.209515286533557,11.971935421896225,5.920294318352994,4.30157033007945,O=P1(NCCCO1)N(CCCl)CCCl,CC1(CCCN1)c1[nH]c2cccc(C(N)=O)c2[n]1,0.6729202891
CYCLOPHOSPHAMIDE,ABT-888,6.021375,2.5166346208361,6.297031007374808,5.01169831819369,5.248263243626322,O=P1(NCCCO1)N(CCCl)CCCl,CC1(CCCN1)c1[nH]c2cccc(C(N)=O)c2[n]1,5.185860464
CYCLOPHOSPHAMIDE,ABT-888,3.336625,3.108696895661794,5.47886212008854,-7.073315390688215,-1.1765022813736723,O=P1(NCCCO1)N(CCCl)CCCl,CC1(CCCN1)c1[nH]c2cccc(C(N)=O)c2[n]1,0.4768395332
CYCLOPHOSPHAMIDE,ABT-888,2.015125,10.840048078585989,11.570645826272392,6.1348951948001975,5.81374271206122,O=P1(NCCCO1)N(CCCl)CCCl,CC1(CCCN1)c1[nH]c2cccc(C(N)=O)c2[n]1,2.1757129628
CYCLOPHOSPHAMIDE,BORTEZOMIB,46.4096,0.074890814496196,-0.4285563703922158,-50.75268411981188,-0.2225413917656045,O=P1(NCCCO1)N(CCCl)CCCl,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,14.228553073
CYCLOPHOSPHAMIDE,BORTEZOMIB,39.9002,1.091683412495296,-0.5275515023253045,-53.39335537946671,-2.926878698432273,O=P1(NCCCO1)N(CCCl)CCCl,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,-16.6761225869
CYCLOPHOSPHAMIDE,BORTEZOMIB,43.8426,1.7089864598489168,0.9862860197090456,-52.02067327836532,-0.2173205879170739,O=P1(NCCCO1)N(CCCl)CCCl,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,7.3752143106
CYCLOPHOSPHAMIDE,BORTEZOMIB,38.071625,2.3505859617720724,-2.1028279825493805,-52.9879655705236,-5.408662481373691,O=P1(NCCCO1)N(CCCl)CCCl,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,-25.1785370499
CYCLOPHOSPHAMIDE,BORTEZOMIB,39.1286,1.7091018165107663,-0.3091313220481108,-40.47745843270128,-2.439489713987842,O=P1(NCCCO1)N(CCCl)CCCl,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1c[n]cc[n]1)B(O)O,-9.5250276953
CYCLOPHOSPHAMIDE,DASATINIB,-7.420375,3.9864546939306473,-6.259974959926111,-10.836474736190004,-11.215719018058396,O=P1(NCCCO1)N(CCCl)CCCl,Cc1cccc(Cl)c1NC(=O)c1c[n]c(Nc2cc([n]c(C)[n]2)N2CCN(CCO)CC2)[s]1,-28.0015220616
CYCLOPHOSPHAMIDE,DASATINIB,48.91525,11.505895376354378,11.053974137663731,-11.3010784823842,7.238677718626301,O=P1(NCCCO1)N(CCCl)CCCl,Cc1cccc(Cl)c1NC(=O)c1c[n]c(Nc2cc([n]c(C)[n]2)N2CCN(CCO)CC2)[s]1,14.4363022875
CYCLOPHOSPHAMIDE,DASATINIB,27.36175,1.691152625228352,1.767777966834911,-8.948615029490277,0.9858245936263,O=P1(NCCCO1)N(CCCl)CCCl,Cc1cccc(Cl)c1NC(=O)c1c[n]c(Nc2cc([n]c(C)[n]2)N2CCN(CCO)CC2)[s]1,1.4470816525
CYCLOPHOSPHAMIDE,DASATINIB,36.90475,4.033045971350237,3.4881207869587003,-3.942219972578811,0.2735920936262995,O=P1(NCCCO1)N(CCCl)CCCl,Cc1cccc(Cl)c1NC(=O)c1c[n]c(Nc2cc([n]c(C)[n]2)N2CCN(CCO)CC2)[s]1,50.7284159943
CYCLOPHOSPHAMIDE,DASATINIB,10.191,1.731035162823767,4.983204271596711,-12.150205704401996,-0.0574913563736766,O=P1(NCCCO1)N(CCCl)CCCl,Cc1cccc(Cl)c1NC(=O)c1c[n]c(Nc2cc([n]c(C)[n]2)N2CCN(CCO)CC2)[s]1,-3.6801532206
CYCLOPHOSPHAMIDE,DINACICLIB,42.501625,2.314900495490058,1.2837711344887723,-43.8710089849599,1.6829455701888207,O=P1(NCCCO1)N(CCCl)CCCl,CCc1c[n][n]2c1[n]c(cc2NCc1c[n+]([O-])ccc1)N1CCCCC1CCO,5.753102383099999
CYCLOPHOSPHAMIDE,DINACICLIB,40.837500000000006,5.3357263642104655,6.5134519577672485,-50.08882558778029,2.0553410497838187,O=P1(NCCCO1)N(CCCl)CCCl,CCc1c[n][n]2c1[n]c(cc2NCc1c[n+]([O-])ccc1)N1CCCCC1CCO,0.49146032
CYCLOPHOSPHAMIDE,DINACICLIB,38.103750000000005,1.1794557690606955,-0.3369966661926735,-52.72072311414432,-1.0184518099309474,O=P1(NCCCO1)N(CCCl)CCCl,CCc1c[n][n]2c1[n]c(cc2NCc1c[n+]([O-])ccc1)N1CCCCC1CCO,-3.64729825
CYCLOPHOSPHAMIDE,DINACICLIB,43.639125,6.56488688697744,5.8691338479898025,-60.61632578118605,1.1851871061758,O=P1(NCCCO1)N(CCCl)CCCl,CCc1c[n][n]2c1[n]c(cc2NCc1c[n+]([O-])ccc1)N1CCCCC1CCO,1.5217758765
CYCLOPHOSPHAMIDE,DINACICLIB,46.325625,4.9728683911754645,6.488703363209212,-62.6926739305182,2.8849872303450708,O=P1(NCCCO1)N(CCCl)CCCl,CCc1c[n][n]2c1[n]c(cc2NCc1c[n+]([O-])ccc1)N1CCCCC1CCO,9.7667199097
CYCLOPHOSPHAMIDE,ERLOTINIB,12.379874999999998,-4.100885056859832,-4.940323914950968,-30.5047414572148,-4.298761656373673,O=P1(NCCCO1)N(CCCl)CCCl,COCCOc1cc2[n]c[n]c(Nc3cc(ccc3)C#C)c2cc1OCCOC,-3.7070227503
